"","{#status->#R}","{#status->#I}","{#status->#S}"
"185.8","7100.628014735327","1.7002179391815535","2897.6717673254866"
"185.9","7100.644963176844","1.6894816958119208","2897.6655551273398"
"186.0","7100.661804595159","1.6788132274394292","2897.6593821773968"
"186.10000000000002","7100.678539665883","1.668212106475615","2897.6532482276366"
"186.20000000000002","7100.695169060363","1.6576779080264101","2897.6471530316057"
"186.3","7100.711693445711","1.6472102098752046","2897.6410963444096"
"186.4","7100.728113484829","1.636808592466015","2897.6350779227005"
"186.5","7100.744429836439","1.6264726388867579","2897.62909752467"
"186.60000000000002","7100.760643155105","1.6162019348526284","2897.6231549100385"
"186.70000000000002","7100.776754091262","1.6059960686895824","2897.6172498400447"
"186.8","7100.792763291241","1.595854631317922","2897.6113820774376"
"186.9","7100.808671397295","1.585777216235984","2897.6055513864653"
"187.0","7100.8244790476265","1.5757634195039303","2897.5997575328665"
"187.10000000000002","7100.840186876409","1.5658128397276398","2897.594000283861"
"187.20000000000002","7100.855795513814","1.5559250780427014","2897.5882794081404"
"187.3","7100.871305586041","1.5460997380985066","2897.5825946758578"
"187.4","7100.886717715335","1.5363364260424417","2897.5769458586196"
"187.5","7100.902032520016","1.52663475050418","2897.5713327294766"
"187.60000000000002","7100.917250614503","1.5169943225800706","2897.565755062914"
