"","{#status->#R}","{#status->#Y}","{#status->#I}","{#status->#S}"
"62.6","9972.450700273746","2.7549299033671883","24.794369134792277","6.881081957546604e-7"
"62.7","9972.724820379204","2.727517892866003","24.547661040234058","6.877093710020158e-7"
"62.800000000000004","9972.996212944045","2.700378636426081","24.30340773222774","6.873147423409882e-7"
"62.900000000000006","9973.264905107751","2.673509420099172","24.061584785239067","6.869242633825405e-7"
"63.0","9973.530923739763","2.6469075569412635","23.822168016771915","6.86537888294894e-7"
"63.1","9973.794295442165","2.6205703867438808","23.58513348495001","6.861555717959725e-7"
"63.2","9974.055046552347","2.594495275768067","23.35045748612273","6.857772691459643e-7"
"63.300000000000004","9974.313203145635","2.5686796164810044","23.118116552494715","6.854029361400011e-7"
"63.400000000000006","9974.568791037907","2.5431208272952617","22.888087449779075","6.850325291009513e-7"
"63.5","9974.821835788163","2.517816352310631","22.66034717487393","6.846660048723255e-7"
"63.6","9975.07236270109","2.4927636610585364","22.434872953562092","6.843033208112913e-7"
"63.7","9975.320396829587","2.4679602482489846","22.211642238233615","6.839444347817982e-7"
"63.800000000000004","9975.565962977274","2.4434036335200346","21.990632705631025","6.835893051478075e-7"
"63.900000000000006","9975.80908570097","2.419091361189759","21.771822254616968","6.832378907666267e-7"
"64.0","9976.04978931315","2.395021000010673","21.555189003964085","6.828901509823469e-7"
"64.10000000000001","9976.288097884377","2.37119014292661","21.34071129016686","6.825460456193806e-7"
"64.2","9976.524035245704","2.347596406832011","21.128367665275256","6.822055349760991e-7"
"64.3","9976.757624991065","2.3242374323336144","20.918136894749917","6.81868579818566e-7"
"64.4","9976.98889047963","2.3011108835145127","20.70999795533867","6.81535141374367e-7"
"64.5","9977.217854838138","2.2782144477005604","20.503930032974203","6.812051813265335e-7"
"64.60000000000001","9977.444540963217","2.2555458352291047","20.299912520692633","6.808786618075579e-7"
"64.7","9977.66897152367","2.233102779220016","20.097925016572788","6.805555453934999e-7"
"64.8","9977.891168962737","2.2108830353489997","19.89794732169601","6.802357950981815e-7"
"64.9","9978.111155500348","2.1888843816231596","19.699959438126232","6.799193743674693e-7"
"65.0","9978.328953135342","2.1671046181587994","19.503941566910182","6.796062470736432e-7"
"65.10000000000001","9978.544583647663","2.1455415669614313","19.309874106097464","6.792963775098488e-7"
"65.2","9978.75806860054","2.124193071707974","19.11773764878034","6.789897303846333e-7"
"65.3","9978.969429342647","2.1030569975311195","18.927512981153036","6.786862708165628e-7"
"65.4","9979.178687010235","2.0821312308058446","18.73918108059034","6.783859643289193e-7"
"65.5","9979.385862529245","2.0614136789380466","18.552723113745312","6.780887768444767e-7"
"65.60000000000001","9979.5909766174","2.0409022701552813","18.36812043466596","6.777946746803546e-7"
"65.7","9979.794049786284","2.020594953299585","18.18535458293061","6.775036245429474e-7"
"65.8","9979.995102343377","2.000489697622357","18.004407281801846","6.772155935229283e-7"
"65.9","9980.194154394107","1.9805844925812828","17.82526043639883","6.769305490903273e-7"
"66.0","9980.391225843841","1.9608773476392773","17.647896131887794","6.766484590896808e-7"
"66.10000000000001","9980.586336399892","1.9413662920654313","17.472296631690554","6.763692917352527e-7"
"66.2","9980.779505573475","1.9220493747379352","17.298444375710815","6.760930156063251e-7"
"66.3","9980.97075268167","1.9029246639489659","17.126321978578165","6.758195996425569e-7"
"66.4","9981.160096849346","1.883990247211514","16.95591222790952","6.755490131394115e-7"
"66.5","9981.347557011079","1.865244231068134","16.78719808258786","6.752812257436495e-7"
