,time,Infectious
169,33.800000000000004,0.140972077482385
170,34.0,0.14002384070949814
171,34.2,0.13906806835943386
172,34.4,0.13810523058333157
173,34.6,0.13713578708655266
174,34.800000000000004,0.13616018720093231
175,35.0,0.13517886997107786
176,35.2,0.1341922640811744
177,35.4,0.1332007877436986
178,35.6,0.13220484928961235
179,35.800000000000004,0.13120484707302787
180,36.0,0.13020116957409833
181,36.2,0.12919419551792966
182,36.4,0.1281842938922515
183,36.6,0.12717182384491432
184,36.800000000000004,0.12615713523547833
185,37.0,0.12514056861066963
186,37.2,0.12412245532286531
187,37.4,0.12310311766752456
188,37.6,0.12208286892846389
189,37.800000000000004,0.1210620132347952
190,38.0,0.12004084624350249
191,38.2,0.11901965510153562
192,38.400000000000006,0.11799871856444157
193,38.6,0.11697830714770503
194,38.800000000000004,0.1159586832810419
195,39.0,0.11494010146551398
196,39.2,0.11392280821179696
197,39.400000000000006,0.11290704153756592
198,39.6,0.11189303235607513
199,39.800000000000004,0.11088100420247349
200,40.0,0.10987117331299566
201,40.2,0.10886374877340527
202,40.400000000000006,0.10785893266833792
203,40.6,0.10685692023146182
204,40.800000000000004,0.10585789986043892
205,41.0,0.10486205285981337
206,41.2,0.10386955434621463
207,41.400000000000006,0.10288057313011091
208,41.6,0.10189527181361224
209,41.800000000000004,0.10091380693012236
210,42.0,0.09993632908366601
211,42.2,0.09896298308784279
212,42.400000000000006,0.09799390800608276
213,42.6,0.09702923699366417
214,42.800000000000004,0.09606909798118407
215,43.0,0.09511361361545284
216,43.2,0.09416290135592292
217,43.400000000000006,0.09321707360065556
218,43.6,0.0922762378111851
219,43.800000000000004,0.09134049663625682
220,44.0,0.090409947970987
221,44.2,0.08948468488689831
222,44.400000000000006,0.08856479610544038
223,44.6,0.08765036599023451
224,44.800000000000004,0.08674147463903886
225,45.0,0.08583819799404607
226,45.2,0.0849406079506464
227,45.400000000000006,0.08404877246464171
228,45.6,0.08316275563109399
229,45.800000000000004,0.0822826177077125
230,46.0,0.08140841536748455
231,46.2,0.08054020174587895
232,46.400000000000006,0.0796780265294435
233,46.6,0.07882193605117949
234,46.800000000000004,0.07797197338423695
235,47.0,0.07712817843393166
236,47.2,0.07629058801331301
237,47.400000000000006,0.07545923588742953
238,47.6,0.07463415294339809
239,47.800000000000004,0.073815367246023
240,48.0,0.07300290411556515
241,48.2,0.07219678620849213
242,48.400000000000006,0.07139703359652433
243,48.6,0.07060366384398475
244,48.800000000000004,0.06981669208313046
245,49.0,0.06903613108766371
246,49.2,0.06826199134743349
247,49.400000000000006,0.06749428113825495
248,49.6,0.06673300659095471
249,49.800000000000004,0.0659781717589143
250,50.0,0.06522977868398883
251,50.2,0.06448782746081483
252,50.400000000000006,0.06375231630652178
253,50.6,0.06302324164759843
254,50.800000000000004,0.06230059813602551
255,51.0,0.061584378721812764
256,51.2,0.06087457471325008
257,51.400000000000006,0.060171175832764996
258,51.6,0.05947417027129287
259,51.800000000000004,0.058783544741171534
260,52.0,0.058099284536789364
261,52.2,0.05742137362417876
262,52.400000000000006,0.05674979462528217
263,52.6,0.056084528885065876
264,52.800000000000004,0.05542555652346359
265,53.0,0.054772856481000054
266,53.2,0.05412640656307866
267,53.400000000000006,0.05348618348295019
268,53.6,0.052852162913617384
269,53.800000000000004,0.052224319579901035
270,54.0,0.05160262721719855
271,54.2,0.05098705863217967
272,54.400000000000006,0.05037758574806506
273,54.6,0.04977417964152575
274,54.800000000000004,0.04917681057841661
275,55.0,0.0485854480483513
276,55.2,0.04800006080738983
277,55.400000000000006,0.047420616965274554
278,55.6,0.04684708393497816
279,55.800000000000004,0.04627942848370492
280,56.0,0.04571761677184427
281,56.2,0.04516161438246924
282,56.400000000000006,0.04461138634982664
283,56.6,0.044066897186828435
284,56.800000000000004,0.04352811091950659
285,57.0,0.04299499116820027
286,57.2,0.042467501092998794
287,57.400000000000006,0.04194560343515075
288,57.6,0.04142926055064067
289,57.800000000000004,0.04091843443349186
290,58.0,0.04041308673820976
291,58.2,0.039913178801372906
292,58.400000000000006,0.03941867166884494
293,58.6,0.03892952616927314
294,58.800000000000004,0.03844570286034443
295,59.0,0.037967162060909776
296,59.2,0.037493863879827116
297,59.400000000000006,0.0370257682341254
298,59.6,0.03656283486644296
299,59.800000000000004,0.03610502336174626
300,60.0,0.03565229317190666
301,60.2,0.035204603709675375
302,60.400000000000006,0.034761914244158754
303,60.6,0.03432418393671388
304,60.800000000000004,0.03389137187310354
305,61.0,0.03346343707684263
306,61.2,0.03304033852189603
307,61.400000000000006,0.03262203514473172
308,61.6,0.03220848585573477
309,61.800000000000004,0.03179964954998693
310,62.0,0.0313954851174163
