"","{#status->#I}"
"0.0","0.003"
"0.1","0.003312364322749012"
"0.2","0.003656861867627206"
"0.30000000000000004","0.004036712649018672"
"0.4","0.00445544062634754"
"0.5","0.00491689827029803"
"0.6000000000000001","0.00542529217934849"
"0.7000000000000001","0.0059852095537315485"
"0.8","0.00660164525846515"
"0.9","0.007280029115315274"
"1.0","0.008026252953052598"
"1.1","0.008846696813684787"
"1.2000000000000002","0.009748253557062048"
"1.3","0.01073835092516183"
"1.4000000000000001","0.011824969918711391"
"1.5","0.01301665810163982"
"1.6","0.014322536183411774"
"1.7000000000000002","0.01575229593759443"
"1.8","0.017316187201502773"
"1.9000000000000001","0.01902499137418054"
"2.0","0.020889978500248867"
"2.1","0.022922844712511093"
"2.2","0.025135626530228248"
"2.3000000000000003","0.02754058830366855"
"2.4000000000000004","0.030150078998094926"
"2.5","0.032976354569586086"
"2.6","0.03603136245700552"
"2.7","0.03932648526179722"
"2.8000000000000003","0.04287224157658975"
"2.9000000000000004","0.046677943220097225"
"3.0","0.05075130989626153"
"3.1","0.05509804455839792"
"3.2","0.05972137553214987"
"3.3000000000000003","0.06462157469764394"
"3.4000000000000004","0.06979546465561993"
"3.5","0.075235931636751"
"3.6","0.08093146470959932"
"3.7","0.08686574527131004"
"3.8000000000000003","0.09301731346676939"
"3.9000000000000004","0.0993593396327195"
"4.0","0.10585952865703918"
"4.1000000000000005","0.1124801828886536"
"4.2","0.11917844466128617"
"4.3","0.12590673252717055"
"4.4","0.13261337610812282"
"4.5","0.1392434435192899"
"4.6000000000000005","0.1457397433458539"
"4.7","0.1520439711289831"
"4.800000000000001","0.15809795935706092"
"4.9","0.1638449811811108"
"5.0","0.16923105245527076"
"5.1000000000000005","0.17420617493348192"
"5.2","0.17872546582594484"
"5.300000000000001","0.18275012527850248"
"5.4","0.1862482030962363"
"5.5","0.189195138247269"
"5.6000000000000005","0.19157405819012596"
"5.7","0.19337583863941185"
"5.800000000000001","0.19459893688183771"
"5.9","0.1952490222575618"
"6.0","0.19533843531054845"
"6.1000000000000005","0.19488551209730476"
"6.2","0.1939138122499668"
"6.300000000000001","0.19245128889906124"
"6.4","0.1905294359357615"
"6.5","0.18818244389271432"
"6.6000000000000005","0.18544639052672585"
"6.7","0.18235848653531148"
"6.800000000000001","0.17895639118955922"
"6.9","0.17527760737076473"
"7.0","0.17135896080113344"
"7.1000000000000005","0.1672361643006528"
"7.2","0.16294346473749177"
"7.300000000000001","0.1585133679551103"
"7.4","0.15397643529523358"
"7.5","0.14936114430212"
"7.6000000000000005","0.14469380568595036"
"7.7","0.13999852853477887"
"7.800000000000001","0.13529722599382557"
"7.9","0.13060965408702657"
"8.0","0.12595347696098327"
"8.1","0.12134435252212351"
"8.200000000000001","0.11679603316397745"
"8.3","0.11232047700533253"
"8.4","0.10792796575473712"
"8.5","0.10362722596435008"
"8.6","0.09942555102560481"
"8.700000000000001","0.09532892178519888"
"8.8","0.09134212412126418"
"8.9","0.0874688622178595"
"9.0","0.08371186661475323"
"9.1","0.08007299639363011"
"9.200000000000001","0.07655333509679609"
"9.3","0.07315328016582144"
"9.4","0.06987262584092717"
"9.5","0.06671063958258301"
"9.600000000000001","0.06366613216965081"
"9.700000000000001","0.06073752169791456"
"9.8","0.057922891752945044"
"9.9","0.05522004406541978"
"10.0","0.052626545978265986"
"10.100000000000001","0.05013977306589092"
