"","{#status->#S}"
"0.0","0.995"
"0.1","0.9942077533898411"
"0.2","0.9932760376754642"
"0.30000000000000004","0.9921807189877645"
"0.4","0.990893647924262"
"0.5","0.9893820529999506"
"0.6000000000000001","0.9876078663366974"
"0.7000000000000001","0.9855269837715541"
"0.8","0.9830884666147922"
"0.9","0.9802336995359993"
"1.0","0.9768955291120764"
"1.1","0.9729974210952008"
"1.2000000000000002","0.9684526920862083"
"1.3","0.9631638934977593"
"1.4000000000000001","0.9570224525337713"
"1.5","0.9499087057239219"
"1.6","0.9416924934338007"
"1.7000000000000002","0.9322345149894848"
"1.8","0.9213886673926108"
"1.9000000000000001","0.9090055968362418"
"2.0","0.8949376690726798"
"2.1","0.8790454976575347"
"2.2","0.8612060439689702"
"2.3000000000000003","0.8413221101600992"
"2.4000000000000004","0.8193327875648853"
"2.5","0.7952241190328247"
"2.6","0.7690389294415962"
"2.7","0.740884544508408"
"2.8000000000000003","0.7109370395516247"
"2.9000000000000004","0.6794408158009665"
"3.0","0.6467027329375883"
"3.1","0.6130807054739388"
"3.2","0.5789674887283947"
"3.3000000000000003","0.5447711639733944"
"3.4000000000000004","0.5108943909933328"
"3.5","0.477714685078636"
"3.6","0.4455677480798353"
"3.7","0.41473530794005964"
"3.8000000000000003","0.3854381539656386"
"3.9000000000000004","0.3578342823166522"
"4.0","0.33202144465884986"
"4.1000000000000005","0.3080430111523715"
"4.2","0.28589592943358555"
"4.3","0.2655396382298117"
"4.4","0.24690500321059186"
"4.5","0.22990260773739374"
"4.6000000000000005","0.21442999268711688"
"4.7","0.20037766063652837"
"4.800000000000001","0.1876338246609151"
"4.9","0.17608799041336398"
"5.0","0.16563352041625096"
"5.1000000000000005","0.15616935348544544"
"5.2","0.1476010517394131"
"5.300000000000001","0.13984133265207507"
"5.4","0.13281022151816038"
"5.5","0.12643493553988325"
"5.6000000000000005","0.12064958757559754"
"5.7","0.11539477703109617"
"5.800000000000001","0.11061711806773095"
"5.9","0.10626874129786709"
"6.0","0.102306794160598"
"6.1000000000000005","0.09869295679547462"
"6.2","0.09539298399855828"
"6.300000000000001","0.09237627931682409"
"6.4","0.08961550413066882"
"6.5","0.08708622237009322"
"6.6000000000000005","0.08476658005025763"
"6.7","0.08263701789442271"
"6.800000000000001","0.08068001478172697"
"6.9","0.07887985949707058"
"7.0","0.07722244818412385"
"7.1000000000000005","0.07569510494715183"
"7.2","0.07428642316775111"
"7.300000000000001","0.07298612526687166"
"7.4","0.07178493882861538"
"7.5","0.07067448719541282"
"7.6000000000000005","0.06964719283457109"
"7.7","0.0686961919578167"
"7.800000000000001","0.06781525904483075"
"7.9","0.06699874007714962"
"8.0","0.06624149342961289"
"8.1","0.06553883749297419"
"8.200000000000001","0.0648865042140147"
"8.3","0.06428059783944855"
"8.4","0.06371755823815424"
"8.5","0.06319412825391856"
"8.6","0.0627073246090359"
"8.700000000000001","0.06225441193881194"
"8.8","0.06183287958924554"
"8.9","0.06144042085579906"
"9.0","0.06107491438101423"
"9.1","0.06073440746351019"
"9.200000000000001","0.06041710106124892"
"9.3","0.06012133629843579"
"9.4","0.059845582308536"
"9.5","0.05958842526606473"
"9.600000000000001","0.05934855847743189"
"9.700000000000001","0.059124773416520726"
"9.8","0.05891595160414467"
"9.9","0.05872105724230697"
"10.0","0.05853913052450333"
"10.100000000000001","0.05836928155234774"
"10.200000000000001","0.0582106847967299"
"10.3","0.05806257404867334"
"10.4","0.057924237811179294"
"10.5","0.05779501508872097"
"10.600000000000001","0.05767429153578943"
"10.700000000000001","0.05756149593006685"
"10.8","0.05745609693948643"
"10.9","0.057357600155691614"
"11.0","0.05726554536928437"
"11.100000000000001","0.057179504064799075"
"11.200000000000001","0.05709907711559606"
"11.3","0.057023892660871704"
"11.4","0.05695360414876163"
"11.5","0.05688788853109621"
"11.600000000000001","0.05682644459677723"
"11.700000000000001","0.05676899143200139"
"11.8","0.05671526699667823"
"11.9","0.05666502680739313"
"12.0","0.05661804271816363"
"12.100000000000001","0.05657410179104165"
"12.200000000000001","0.0565330052493359"
"12.3","0.05649456750687725"
"12.4","0.05645861526733294"
"12.5","0.056424986688100955"
"12.600000000000001","0.05639353060378953"
"12.700000000000001","0.05636410580471445"
"12.8","0.05633658036623367"
"12.9","0.056310831025088624"
"13.0","0.05628674259923899"
"13.100000000000001","0.05626420744796545"
"13.200000000000001","0.056243124969276435"
"13.3","0.05622340113189291"
"13.4","0.05620494803930152"
"13.5","0.0561876835235642"
"13.600000000000001","0.05617153076675233"
"13.700000000000001","0.0561564179480381"
"13.8","0.05614227791462657"
"13.9","0.05612904787484967"
"14.0","0.05611666911186945"
"14.100000000000001","0.05610508671655423"
"14.200000000000001","0.05609424933819746"
"14.3","0.05608410895184702"
"14.4","0.056074620641102475"
"14.5","0.05606574239532096"
"14.600000000000001","0.05605743492024841"
"14.700000000000001","0.05604966146116343"
"14.8","0.056042387637685966"
"14.9","0.0560355812894629"
"15.0","0.056029212331998327"
"15.100000000000001","0.05602325262194729"
"15.200000000000001","0.05601767583123942"
"15.3","0.05601245732944281"
"15.4","0.056007574073818955"
"15.5","0.05600300450655785"
"15.600000000000001","0.05599872845871665"
"15.700000000000001","0.05599472706041838"
"15.8","0.055990982656897094"
"15.9","0.055987478730003794"
"16.0","0.055984199824813674"
"16.1","0.05598113148099938"
"16.2","0.05597826016865739"
"16.3","0.055975573228295605"
"16.400000000000002","0.05597305881470997"
"16.5","0.055970705844495636"
"16.6","0.05596850394695542"
"16.7","0.055966443418184006"
"16.8","0.05596451517812086"
