"","{#status->#Y}"
"25.400000000000002","1.6093579119721928e-6"
"25.5","1.5253142936358305e-6"
"25.6","1.4456594817917338e-6"
"25.700000000000003","1.3701643011221502e-6"
"25.8","1.2986115423297634e-6"
"25.900000000000002","1.2307953374619411e-6"
"26.0","1.166520567834374e-6"
"26.1","1.1056023028540143e-6"
"26.200000000000003","1.0478652681297758e-6"
"26.3","9.931433413433883e-7"
"26.400000000000002","9.412790744323984e-7"
"26.5","8.921232407127397e-7"
"26.6","8.455344056398304e-7"
"26.700000000000003","8.013785199749549e-7"
"26.8","7.595285341879669e-7"
"26.900000000000002","7.198640329882846e-7"
"27.0","6.82270888933911e-7"
"27.1","6.4664093412297e-7"
"27.200000000000003","6.128716490241588e-7"
"27.3","5.808658675517112e-7"
"27.400000000000002","5.505314975371254e-7"
"27.5","5.217812557941044e-7"
"27.6","4.945324170150837e-7"
"27.700000000000003","4.68706575777434e-7"
"27.8","4.4422942097509556e-7"
"27.900000000000002","4.210305220270878e-7"
"28.0","3.990431262481756e-7"
"28.1","3.782039667990452e-7"
"28.200000000000003","3.5845308066374236e-7"
"28.3","3.397336361309383e-7"
"28.400000000000002","3.2199176928290477e-7"
"28.5","3.0517642902196616e-7"
"28.6","2.892392301887354e-7"
"28.700000000000003","2.7413431434970074e-7"
"28.8","2.598182178537752e-7"
"28.900000000000002","2.4624974677831724e-7"
"29.0","2.333898584049383e-7"
"29.1","2.212015488841848e-7"
"29.200000000000003","2.0964974676597696e-7"
"29.3","1.9870121208955227e-7"
"29.400000000000002","1.8832444074264672e-7"
"29.5","1.7848957381479963e-7"
"29.6","1.6916831168402737e-7"
"29.700000000000003","1.6033383258972473e-7"
"29.8","1.5196071545755358e-7"
"29.900000000000002","1.440248667543058e-7"
"30.0","1.3650345116231932e-7"
"30.1","1.2937482587400984e-7"
"30.200000000000003","1.2261847831749345e-7"
"30.3","1.1621496713414396e-7"
"30.400000000000002","1.1014586623828177e-7"
"30.5","1.0439371179805683e-7"
"30.6","9.894195198499047e-8"
"30.700000000000003","9.377489934760514e-8"
"30.8","8.88776856721188e-8"
"30.900000000000002","8.423621920033559e-8"
"31.0","7.983714408164457e-8"
"31.1","7.566780194246577e-8"
"31.200000000000003","7.171619546257316e-8"
"31.3","6.79709538534984e-8"
"31.400000000000002","6.44213001396907e-8"
"31.5","6.105702014829404e-8"
"31.6","5.7868433118319175e-8"
"31.700000000000003","5.4846363844646095e-8"
"31.8","5.198211627670862e-8"
"31.900000000000002","4.9267448495897514e-8"
"32.0","4.669454899968549e-8"
"32.1","4.425601422423664e-8"
"32.2","4.194482724082618e-8"
"32.300000000000004","3.975433756477333e-8"
"32.4","3.7678242018791306e-8"
"32.5","3.571056659569186e-8"
"32.6","3.3845649268256944e-8"
"32.7","3.207812369681572e-8"
"32.800000000000004","3.0402903787647424e-8"
"32.9","2.881516905777908e-8"
"33.0","2.731035076406685e-8"
"33.1","2.5884118756649162e-8"
"33.2","2.453236901894368e-8"
"33.300000000000004","2.3251211858335727e-8"
"33.4","2.203696071357797e-8"
"33.5","2.0886121546695484e-8"
"33.6","1.9795382788872375e-8"
"33.7","1.8761605811389896e-8"
"33.800000000000004","1.7781815894196834e-8"
"33.9","1.685319366612479e-8"
"34.0","1.5973066992118082e-8"
"34.1","1.5138903284134158e-8"
"34.2","1.4348302213589543e-8"
"34.300000000000004","1.35989888043817e-8"
"34.4","1.28888068866122e-8"
"34.5","1.2215712892174614e-8"
"34.6","1.1577769974354065e-8"
"34.7","1.097314243451777e-8"
"34.800000000000004","1.0400090439859562e-8"
"34.9","9.856965016998772e-9"
"35.0","9.342203307027684e-9"
"35.1","8.854324068354035e-9"
"35.2","8.391923414398068e-9"
"35.300000000000004","7.953670773879399e-9"
"35.4","7.538305062069475e-9"
"35.5","7.14463105199243e-9"
"35.6","6.7715159351324994e-9"
"35.7","6.41788606175143e-9"
"35.800000000000004","6.082723851436159e-9"
"35.9","5.76506486498688e-9"
"36.0","5.463995029219825e-9"
"36.1","5.178648006699153e-9"
"36.2","4.908202702829299e-9"
"36.300000000000004","4.65188090313448e-9"
"36.4","4.408945033926563e-9"
"36.5","4.178696039917628e-9"
"36.6","3.960471372670029e-9"
"36.7","3.7536430840956855e-9"
"36.800000000000004","3.5576160195186537e-9"
"36.9","3.371826105101453e-9"
"37.0","3.1957387247072326e-9"
"37.1","3.0288471815271464e-9"
"37.2","2.8706712400462623e-9"
"37.300000000000004","2.7207557441524778e-9"
"37.4","2.5786693074120366e-9"
"37.5","2.44400307174288e-9"
"37.6","2.316369530913905e-9"
"37.7","2.19540141548471e-9"
"37.800000000000004","2.0807506359772365e-9"
"37.9","1.972087281238249e-9"
"38.0","1.8690986691104266e-9"
"38.1","1.7714884466803472e-9"
"38.2","1.6789757375143142e-9"
"38.300000000000004","1.5912943334281732e-9"
"38.400000000000006","1.508191928465414e-9"
"38.5","1.4294293928793236e-9"
"38.6","1.3547800850300416e-9"
"38.7","1.2840291992164988e-9"
"38.800000000000004","1.2169731475665992e-9"
"38.900000000000006","1.1534189742070231e-9"
"39.0","1.093183800026912e-9"
"39.1","1.0360942964377242e-9"
"39.2","9.819861866149933e-10"
"39.300000000000004","9.307037727868007e-10"
"39.400000000000006","8.820994882087212e-10"
"39.5","8.360334725360369e-10"
"39.6","7.923731693713424e-10"
"39.7","7.509929448294736e-10"
"39.800000000000004","7.117737260221693e-10"
"39.900000000000006","6.746026584221965e-10"
"40.0","6.393727811209939e-10"
"40.1","6.059827190453787e-10"
"40.2","5.743363912476622e-10"
"40.300000000000004","5.443427344297699e-10"
"40.400000000000006","5.159154409057992e-10"
"40.5","4.889727102489945e-10"
"40.6","4.6343701390849635e-10"
"40.7","4.392348721185438e-10"
"40.800000000000004","4.162966424581766e-10"
"40.900000000000006","3.9455631945301563e-10"
"41.0","3.7395134464246703e-10"
"41.1","3.5442242656581356e-10"
"41.2","3.3591337014919784e-10"
"41.300000000000004","3.183709150025539e-10"
"41.400000000000006","3.017445821611806e-10"
"41.5","2.859865288309525e-10"
"41.6","2.7105141071919217e-10"
"41.7","2.5689625155505753e-10"
"41.800000000000004","2.4348031942398425e-10"
"41.900000000000006","2.307650095603336e-10"
"42.0","2.1871373326097596e-10"
"42.1","2.072918126001572e-10"
"42.2","1.9646638064268558e-10"
"42.300000000000004","1.8620628686830016e-10"
"42.400000000000006","1.7648200753507648e-10"
"42.5","1.672655607239372e-10"
"42.6","1.5853042581980576e-10"
"42.7","1.502514671977077e-10"
"42.800000000000004","1.4240486189422422e-10"
"42.900000000000006","1.3496803105616976e-10"
"43.0","1.2791957496923586e-10"
"43.1","1.212392114796437e-10"
"43.2","1.1490771763161171e-10"
"43.300000000000004","1.0890687435269865e-10"
"43.400000000000006","1.032194140278522e-10"
"43.5","9.782897081130575e-11"
"43.6","9.272003353334465e-11"
"43.7","8.787790106642927e-11"
"43.800000000000004","8.328864002223984e-11"
"43.900000000000006","7.893904465791491e-11"
"44.0","7.481659887611206e-11"
"44.1","7.090944020954567e-11"
"44.2","6.720632568636505e-11"
"44.300000000000004","6.369659947815045e-11"
"44.400000000000006","6.037016223743251e-11"
"44.5","5.721744203650305e-11"
"44.6","5.422936682389281e-11"
"44.7","5.13973383192586e-11"
"44.800000000000004","4.871320727156187e-11"
"44.900000000000006","4.616925000934295e-11"
"45.0","4.3758146215614044e-11"
"45.1","4.1472957863417335e-11"
"45.2","3.9307109251434494e-11"
"45.300000000000004","3.725436808219974e-11"
"45.400000000000006","3.530882752846816e-11"
"45.5","3.346488923613482e-11"
"45.6","3.1717247214795006e-11"
"45.7","3.006087256959019e-11"
"45.800000000000004","2.8490999030405106e-11"
"45.900000000000006","2.700310923677581e-11"
"46.0","2.559292173904299e-11"
"46.1","2.42563786783461e-11"
"46.2","2.2989634110007e-11"
"46.300000000000004","2.17890429367033e-11"
"46.400000000000006","2.0651150419586292e-11"
"46.5","1.957268223716136e-11"
"46.6","1.8550535063324988e-11"
"46.7","1.7581767637446384e-11"
"46.800000000000004","1.666359230079757e-11"
"46.900000000000006","1.579336697497781e-11"
"47.0","1.496858755924995e-11"
"47.1","1.4186880724911863e-11"
"47.2","1.3445997085968526e-11"
"47.300000000000004","1.2743804726453096e-11"
"47.400000000000006","1.2078283065771716e-11"
"47.5","1.1447517044419354e-11"
"47.6","1.0849691613335872e-11"
"47.7","1.0283086511045298e-11"
"47.800000000000004","9.746071313549366e-12"
"47.900000000000006","9.237100742731199e-12"
"48.0","8.754710219768955e-12"
"48.1","8.297511650764219e-12"
"48.2","7.864189432458187e-12"
"48.300000000000004","7.453496666541917e-12"
"48.400000000000006","7.064251571667247e-12"
"48.5","6.695334082833818e-12"
"48.6","6.34568262836682e-12"
"48.7","6.014291075211115e-12"
"48.800000000000004","5.7002058337517514e-12"
"48.900000000000006","5.402523113829855e-12"
"49.0","5.1203863240580384e-12"
"49.1","4.852983606951745e-12"
"49.2","4.599545502783817e-12"
"49.300000000000004","4.359342735439938e-12"
"49.400000000000006","4.131684113903679e-12"
"49.5","3.915914543332622e-12"
"49.6","3.711413140002348e-12"
"49.7","3.517591444694001e-12"
"49.800000000000004","3.333891729384383e-12"
"49.900000000000006","3.1597853923660305e-12"
"50.0","2.9947714371791777e-12"
"50.1","2.838375030978694e-12"
"50.2","2.6901461381876387e-12"
"50.300000000000004","2.549658225505741e-12"
"50.400000000000006","2.4165070345464115e-12"
"50.5","2.2903094185705285e-12"
"50.6","2.1707022399696444e-12"
"50.7","2.0573413253261016e-12"
"50.800000000000004","1.9499004750431987e-12"
"50.900000000000006","1.848070524695594e-12"
"51.0","1.7515584553989517e-12"
"51.1","1.660086550638886e-12"
"51.2","1.5733915971329598e-12"
"51.300000000000004","1.4912241274261863e-12"
"51.400000000000006","1.4133477020405836e-12"
"51.5","1.3395382291131418e-12"
"51.6","1.2695833195644401e-12"
"51.7","1.2032816759423922e-12"
"51.800000000000004","1.1404425131824985e-12"
"51.900000000000006","1.0808850096178228e-12"
"52.0","1.02443778665896e-12"
"52.1","9.70938415646756e-13"
"52.2","9.202329504587331e-13"
"52.300000000000004","8.72175484524282e-13"
"52.400000000000006","8.266277309739156e-13"
"52.5","7.83458624714455e-13"
"52.6","7.425439452851007e-13"
"52.7","7.03765959409152e-13"
"52.800000000000004","6.670130822127997e-13"
"52.900000000000006","6.321795561361437e-13"
"53.0","5.991651466124879e-13"
"53.1","5.678748536402231e-13"
"53.2","5.382186384173349e-13"
"53.300000000000004","5.101111642519194e-13"
"53.400000000000006","4.834715510031681e-13"
"53.5","4.582231423462207e-13"
"53.6","4.3429328519117845e-13"
"53.7","4.116131206215538e-13"
"53.800000000000004","3.901173857505728e-13"
"53.900000000000006","3.6974422592516594e-13"
"54.0","3.504350167372591e-13"
"54.1","3.321341953301955e-13"
"54.2","3.1478910051486864e-13"
"54.300000000000004","2.983498212354943e-13"
"54.400000000000006","2.8276905294897827e-13"
"54.5","2.6800196150460596e-13"
"54.6","2.540060541323636e-13"
"54.7","2.4074105716865657e-13"
"54.800000000000004","2.281688001675758e-13"
"54.900000000000006","2.1625310606423927e-13"
"55.0","2.0495968707415013e-13"
"55.1","1.9425604602901874e-13"
"55.2","1.8411138286513878e-13"
"55.300000000000004","1.7449650599523556e-13"
"55.400000000000006","1.653837483087555e-13"
"55.5","1.5674688755888543e-13"
"55.6","1.4856107090721296e-13"
"55.7","1.408027434089023e-13"
"55.800000000000004","1.3344958023259967e-13"
"55.900000000000006","1.264804224200292e-13"
"56.0","1.1987521600042497e-13"
"56.1","1.1361495428459956e-13"
"56.2","1.0768162317259822e-13"
"56.300000000000004","1.020581493175597e-13"
"56.400000000000006","9.672835099662383e-14"
"56.5","9.167689154751502e-14"
"56.6","8.688923523681437e-14"
"56.7","8.235160543292956e-14"
"56.800000000000004","7.805094496340428e-14"
"56.900000000000006","7.397487854249387e-14"
"57.0","7.011167716089135e-14"
"57.1","6.645022433513439e-14"
"57.2","6.297998411957452e-14"
"57.300000000000004","5.969097078886219e-14"
"57.400000000000006","5.65737201037081e-14"
"57.5","5.361926207723695e-14"
"57.6","5.08190951635682e-14"
"57.7","4.8165161794350404e-14"
"57.800000000000004","4.56498251928549e-14"
"57.900000000000006","4.3265847398910644e-14"
"58.0","4.1006368441446156e-14"
"58.1","3.886488659870708e-14"
"58.2","3.683523968934736e-14"
"58.300000000000004","3.491158734055863e-14"
"58.400000000000006","3.308839418221378e-14"
"58.5","3.136041391866538e-14"
"58.6","2.972267423236495e-14"
"58.7","2.8170462475862854e-14"
"58.800000000000004","2.6699312111017055e-14"
"58.900000000000006","2.530498985638916e-14"
"59.0","2.3983483505843967e-14"
"59.1","2.273099038330011e-14"
"59.2","2.154390640041009e-14"
"59.300000000000004","2.041881568568267e-14"
"59.400000000000006","1.935248075520529e-14"
"59.5","1.8341833196682255e-14"
"59.6","1.7383964839981888e-14"
"59.7","1.6476119388785513e-14"
"59.800000000000004","1.561568448925812e-14"
"59.900000000000006","1.4800184212918057e-14"
"60.0","1.4027271932074961e-14"
"60.1","1.3294723567334782e-14"
"60.2","1.2600431187741388e-14"
"60.300000000000004","1.1942396945138955e-14"
"60.400000000000006","1.1318727325301061e-14"
"60.5","1.0727627699283964e-14"
"60.6","1.0167397159325372e-14"
"60.7","9.63642362442888e-15"
"60.800000000000004","9.133179201550192e-15"
"60.900000000000006","8.656215789036847e-15"
"61.0","8.204160909670178e-15"
"61.1","7.77571376131895e-15"
"61.2","7.369641473840318e-15"
"61.300000000000004","6.98477556145723e-15"
"61.400000000000006","6.6200085604038506e-15"
"61.5","6.274290842163747e-15"
"61.6","5.946627593130833e-15"
"61.7","5.636075952001924e-15"
"61.800000000000004","5.341742296663691e-15"
"61.900000000000006","5.0627796727669334e-15"
"62.0","4.798385356588795e-15"
"62.1","4.547798545170011e-15"
"62.2","4.310298167080475e-15"
"62.300000000000004","4.085200807513509e-15"
"62.400000000000006","3.871858741738281e-15"
"62.5","3.669658071251511e-15"
"62.6","3.47801695726523e-15"
"62.7","3.2963839464473663e-15"
"62.800000000000004","3.1242363840974425e-15"
"62.900000000000006","2.9610789101912386e-15"
"63.0","2.806442033966744e-15"
"63.1","2.659880782949726e-15"
"63.2","2.5209734225314434e-15"
"63.300000000000004","2.389320242414045e-15"
"63.400000000000006","2.2645424064316187e-15"
"63.5","2.1462808624372123e-15"
"63.6","2.034195309118988e-15"
"63.7","1.9279632167724964e-15"
"63.800000000000004","1.827278899211308e-15"
"63.900000000000006","1.7318526341454014e-15"
"64.0","1.6414098294961609e-15"
"64.10000000000001","1.5556902332490353e-15"
"64.2","1.4744471845701825e-15"
"64.3","1.397446904032163e-15"
"64.4","1.324467820906285e-15"
"64.5","1.255299935585867e-15"
"64.60000000000001","1.1897442153057626e-15"
"64.7","1.1276120214193223e-15"
"64.8","1.0687245665847548e-15"
"64.9","1.0129124002989279e-15"
"65.0","9.60014921298218e-16"
"65.10000000000001","9.098799154233232e-16"
"65.2","8.623631176182329e-16"
"65.3","8.173277968029926e-16"
"65.4","7.746443624257221e-16"
"65.5","7.341899915617263e-16"
"65.60000000000001","6.958482754866673e-16"
"65.7","6.595088847067998e-16"
"65.8","6.250672514823826e-16"
"65.9","5.924242689307195e-16"
"66.0","5.614860058429881e-16"
"66.10000000000001","5.321634363942315e-16"
"66.2","5.043721839687482e-16"
"66.3","4.780322783637269e-16"
"66.4","4.530679256724731e-16"
"66.5","4.294072901850586e-16"
"66.60000000000001","4.069822876788077e-16"
"66.7","3.857283895038052e-16"
"66.8","3.6558443689967696e-16"
"66.9","3.464924650093338e-16"
"67.0","3.283975360832721e-16"
"67.10000000000001","3.1124758139447245e-16"
"67.2","2.949932514089997e-16"
"67.3","2.795877737811676e-16"
"67.4","2.6498681876464286e-16"
"67.5","2.511483716522064e-16"
"67.60000000000001","2.380326118771118e-16"
"67.7","2.2560179842815227e-16"
"67.8","2.1382016124871417e-16"
"67.9","2.0265379830731427e-16"
"68.0","1.9207057804343778e-16"
"68.10000000000001","1.820400469079628e-16"
"68.2","1.725333417321149e-16"
"68.3","1.6352310667279136e-16"
"68.4","1.5498341449526232e-16"
"68.5","1.4688969196673753e-16"
"68.60000000000001","1.3921864914611627e-16"
"68.7","1.319482123664494e-16"
"68.8","1.2505746071726857e-16"
"68.9","1.1852656584400842e-16"
"69.0","1.1233673489129279e-16"
"69.10000000000001","1.0647015642590241e-16"
"69.2","1.009099491838157e-16"
"69.3","9.564011349384057e-17"
"69.4","9.064548523805755e-17"
"69.5","8.59116922165936e-17"
"69.60000000000001","8.142511279116489e-17"
"69.7","7.717283668838443e-17"
"69.8","7.314262785004427e-17"
"69.9","6.932288922347332e-17"
"70.0","6.570262939065355e-17"
"70.10000000000001","6.227143094006899e-17"
"70.2","5.901942049027651e-17"
"70.3","5.59372402789402e-17"
"70.4","5.301602123557602e-17"
"70.5","5.0247357460522545e-17"
"70.60000000000001","4.762328203670032e-17"
"70.7","4.513624410455749e-17"
"70.8","4.277908713423394e-17"
"70.9","4.054502833242158e-17"
"71.0","3.8427639124663296e-17"
"71.10000000000001","3.642082665692782e-17"
"71.2","3.451881626323059e-17"
"71.3","3.271613484885088e-17"
"71.4","3.1007595141329496e-17"
"71.5","2.9388280763929286e-17"
"71.60000000000001","2.785353208860637e-17"
"71.7","2.639893282778395e-17"
"71.8","2.502029732634596e-17"
"71.9","2.3713658517282774e-17"
"72.0","2.247525650633119e-17"
"72.10000000000001","2.1301527752760416e-17"
"72.2","2.0189094815171576e-17"
"72.3","1.913475663280386e-17"
"72.4","1.8135479314381516e-17"
"72.5","1.718838740799632e-17"
"72.60000000000001","1.6290755626904256e-17"
"72.7","1.544000100742723e-17"
"72.8","1.4633675476393844e-17"
"72.9","1.3869458806731876e-17"
"73.0","1.3145151940941896e-17"
"73.10000000000001","1.2458670663240178e-17"
"73.2","1.1808039602162215e-17"
"73.3","1.1191386546369236e-17"
"73.4","1.0606937057301185e-17"
"73.5","1.0053009363173968e-17"
"73.60000000000001","9.528009519628261e-18"
"73.7","9.03042682310449e-18"
"73.8","8.558829463745823e-18"
"73.9","8.111860405320291e-18"
"74.0","7.688233480306348e-18"
"74.10000000000001","7.286729688905389e-18"
"74.2","6.9061936913314876e-18"
"74.3","6.545530483284834e-18"
"74.4","6.203702245042426e-18"
"74.5","5.879725355099182e-18"
"74.60000000000001","5.572667559766124e-18"
"74.7","5.281645290581074e-18"
"74.8","5.005821121812617e-18"
"74.9","4.7444013607412235e-18"
"75.0","4.4966337637834936e-18"
"75.10000000000001","4.261805371887583e-18"
"75.2","4.039240458971117e-18"
"75.3","3.8282985874981365e-18"
"75.4","3.628372765599945e-18"
"75.5","3.4388877004369256e-18"
"75.60000000000001","3.259298142775295e-18"
"75.7","3.089087318015295e-18"
"75.8","2.9277654391560256e-18"
"75.9","2.7748682974179474e-18"
"76.0","2.6299559264675227e-18"
"76.10000000000001","2.4926113364002534e-18"
